ModelName,Technique,Proportion,Step,validation_loss,memory_used,inference_time,f1_score,auc_score
AE512_64x32_cnf_week,pruning,50,fine-tuned_models,0.0021130682434886694,0.20263671875,1.2630438804626465,0.9031862745098039,0.9040299604815735
AE512_256x128_cnf_month,pruning,10,base_models,0.0005785683169960976,1.25439453125,0.9520320892333984,0.8945726762320648,0.8969993566767761
AE512_256x128_cnf_week,pruning,10,base_models,0.0006735030910931528,1.25439453125,1.215320110321045,0.8967223252937538,0.8983779064424224
AE512_128x64_cnf_month,pruning,10,base_models,0.0008883675327524543,0.56591796875,0.9807093143463135,0.9031032298923369,0.9064653984008822
AE512_128x64_cnf_week,pruning,10,base_models,0.0010392029071226716,0.56591796875,1.1854934692382812,0.8986784140969163,0.9017094017094017
AE512_64x32_cnf_month,pruning,10,base_models,0.0015184468356892467,0.26904296875,1.0528614521026611,0.9055415617128464,0.9083953680727873
AE512_64x32_cnf_week,pruning,10,base_models,0.0018138861050829291,0.26904296875,1.4572563171386719,0.9037400367872471,0.9046273320466869
AE512_256x128_cnf_month,pruning,10,pruned_models,0.03500015661120415,0.6923828125,1.2116656303405762,0.6582278481012658,0.5
AE512_256x128_cnf_week,pruning,10,pruned_models,0.22704683244228363,0.6923828125,0.8805177211761475,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,10,pruned_models,0.14692609012126923,0.3134765625,1.2202556133270264,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,10,pruned_models,0.20539571344852448,0.3134765625,1.2200427055358887,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,10,pruned_models,0.1034272089600563,0.14892578125,1.2481153011322021,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning,10,pruned_models,0.1868463009595871,0.14892578125,0.6899821758270264,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,10,fine-tuned_models,0.0029409455601125956,0.6923828125,0.6343984603881836,0.89625,0.8987914713721166
AE512_256x128_cnf_week,pruning,10,fine-tuned_models,0.0031749249901622534,0.6923828125,1.2337684631347656,0.8957433682911783,0.8972061391416231
AE512_128x64_cnf_month,pruning,10,fine-tuned_models,0.00625010346993804,0.3134765625,1.204256296157837,0.8691931540342298,0.8699797812701039
AE512_128x64_cnf_week,pruning,10,fine-tuned_models,0.0058498140424489975,0.3134765625,1.2455487251281738,0.8720200752823086,0.8755858836503998
AE512_64x32_cnf_month,pruning,10,fine-tuned_models,0.012908292934298515,0.14892578125,0.9423360824584961,0.742914979757085,0.6948809852035659
AE512_64x32_cnf_week,pruning,10,fine-tuned_models,0.012614899314939976,0.14892578125,0.867748498916626,0.7599557522123894,0.7380066170388752
AE512_64x32_cnf_month,ga1week,90,base_models,0.0015592416748404503,0.26904296875,0.6161601543426514,0.9061925199264255,0.9070627699659958
AE512_64x32_cnf_week,ga1week,90,base_models,0.0018013535300269723,0.26904296875,0.5852491855621338,0.9015479876160991,0.903225806451613
AE512_128x64_cnf_month,ga1week,90,base_models,0.0008670719107612967,0.56591796875,0.6064836978912354,0.902676399026764,0.9029500964984837
AE512_128x64_cnf_week,ga1week,90,base_models,0.0010214854264631867,0.56591796875,0.52036452293396,0.8994378513429107,0.9018472566859664
AE512_256x128_cnf_month,ga1week,90,base_models,0.0005835759802721441,1.25439453125,0.7641336917877197,0.8970679975046787,0.8994347945960849
AE512_256x128_cnf_week,ga1week,90,base_models,0.0006467662751674652,1.25439453125,0.6234736442565918,0.8939108600125549,0.8968844775296388
AE512_128x64_cnf_month,ga1week,90,pruned_models,0.0016621995018795133,0.53759765625,0.5464155673980713,0.8771929824561403,0.8804797353184449
AE512_64x32_cnf_month,ga1week,90,pruned_models,0.016157830134034157,0.2548828125,0.6528670787811279,0.6582278481012658,0.5
AE512_256x128_cnf_month,ga1week,90,pruned_models,0.0011292353738099337,1.18359375,0.6685690879821777,0.8827838827838828,0.8833976656557302
AE512_64x32_cnf_week,ga1week,90,pruned_models,0.004111597780138254,0.2548828125,0.5375404357910156,0.8628181253879578,0.8654305670434703
AE512_128x64_cnf_week,ga1week,90,pruned_models,0.0019448293605819345,0.53759765625,0.5687079429626465,0.8765743073047859,0.8803878320007353
AE512_256x128_cnf_week,ga1week,90,pruned_models,0.0013163004769012332,1.1884765625,0.6557357311248779,0.8833437305053026,0.8860398860398861
AE512_128x64_cnf_month,ga1week,90,fine-tuned_models,0.0008561303257010877,0.53759765625,0.6378688812255859,0.9040928527794746,0.9046962595349692
AE512_64x32_cnf_month,ga1week,90,fine-tuned_models,0.0015605567023158073,0.2548828125,0.624305248260498,0.9068627450980392,0.9076831173605366
AE512_256x128_cnf_month,ga1week,90,fine-tuned_models,0.0005807997658848763,1.18359375,0.7891745567321777,0.8959899749373433,0.8987455197132618
AE512_64x32_cnf_week,ga1week,90,fine-tuned_models,0.0018147531663998961,0.2548828125,0.5777323246002197,0.9006785934608267,0.9020770149802407
AE512_128x64_cnf_week,ga1week,90,fine-tuned_models,0.0010082053486257792,0.53759765625,0.5742406845092773,0.9004383218534753,0.9030190239867658
AE512_256x128_cnf_week,ga1week,90,fine-tuned_models,0.0006596968160010874,1.1884765625,0.6571512222290039,0.8951563458001226,0.8961032993291058
AE512_256x128_cnf_month,pruning,90,base_models,0.0005594597314484417,1.25439453125,1.282588005065918,0.896421845574388,0.8993199154489477
AE512_256x128_cnf_week,pruning,90,base_models,0.0006673801690340042,1.25439453125,1.1668684482574463,0.8941469489414695,0.8964249609410899
AE512_128x64_cnf_month,pruning,90,base_models,0.0008659359882585704,0.56591796875,1.2059988975524902,0.9022277227722773,0.903846153846154
AE512_128x64_cnf_week,pruning,90,base_models,0.0009996294975280762,0.56591796875,1.1792855262756348,0.897908979089791,0.8990901571546732
AE512_64x32_cnf_month,pruning,90,base_models,0.001574352034367621,0.26904296875,1.2544140815734863,0.9064837905236908,0.9085791747082069
AE512_64x32_cnf_week,pruning,90,base_models,0.0017411416629329324,0.26904296875,1.338472604751587,0.9029003783102144,0.9059369543240511
AE512_256x128_cnf_month,pruning,90,pruned_models,0.0006592468125745654,1.19091796875,0.8674554824829102,0.902871105681124,0.9034785405753147
AE512_256x128_cnf_week,pruning,90,pruned_models,0.1625501960515976,1.19091796875,1.1222341060638428,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,90,pruned_models,0.01440533995628357,0.53759765625,0.8584468364715576,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,90,pruned_models,0.07442077994346619,0.53759765625,1.060070276260376,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,90,pruned_models,0.007816691882908344,0.2568359375,1.2899398803710938,0.8657465495608532,0.8694972888521275
AE512_64x32_cnf_week,pruning,90,pruned_models,0.02947165071964264,0.2568359375,1.0979487895965576,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,90,fine-tuned_models,0.000550814438611269,1.19091796875,1.495295524597168,0.8966789667896679,0.8978724381950189
AE512_256x128_cnf_week,pruning,90,fine-tuned_models,0.0006626180256716907,1.19091796875,0.8256039619445801,0.8930581613508443,0.8957356860582667
AE512_128x64_cnf_month,pruning,90,fine-tuned_models,0.0008642074535600841,0.53759765625,1.0983667373657227,0.9025,0.9048800661703889
AE512_128x64_cnf_week,pruning,90,fine-tuned_models,0.0009966247016564012,0.53759765625,1.0143582820892334,0.9035409035409036,0.9040988879698557
AE512_64x32_cnf_month,pruning,90,fine-tuned_models,0.001569931278936565,0.2568359375,1.3356561660766602,0.9055900621118013,0.9074303832368349
AE512_64x32_cnf_week,pruning,90,fine-tuned_models,0.0017870452720671892,0.2568359375,1.5793631076812744,0.9026993094789705,0.9054085102472199
AE512_256x128_cnf_month,pruning,80,base_models,0.0005895310314372182,1.25439453125,1.042407512664795,0.8972772277227723,0.8989752780075361
AE512_256x128_cnf_week,pruning,80,base_models,0.0006603763904422522,1.25439453125,1.1824922561645508,0.8960302457466919,0.8992509879606654
AE512_128x64_cnf_month,pruning,80,base_models,0.0008827099809423089,0.56591796875,1.2438209056854248,0.9026217228464419,0.9049030419998163
AE512_128x64_cnf_week,pruning,80,base_models,0.0010180132230743766,0.56591796875,1.4979820251464844,0.899938612645795,0.9009511993382961
AE512_64x32_cnf_month,pruning,80,base_models,0.0016181045211851597,0.26904296875,1.1288652420043945,0.9072039072039072,0.9077520448488191
AE512_64x32_cnf_week,pruning,80,base_models,0.001722877030260861,0.26904296875,1.1105592250823975,0.903387703889586,0.9060288576417609
AE512_256x128_cnf_month,pruning,80,pruned_models,0.0012372616911306977,1.1298828125,1.402419090270996,0.8704663212435233,0.8774469258340225
AE512_256x128_cnf_week,pruning,80,pruned_models,0.20466646552085876,1.1298828125,1.0387868881225586,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,80,pruned_models,0.06362549960613251,0.5087890625,0.8685061931610107,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,80,pruned_models,0.12673768401145935,0.5087890625,1.116720199584961,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,80,pruned_models,0.05576177313923836,0.2421875,1.546483039855957,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning,80,pruned_models,0.049090057611465454,0.2421875,1.4065945148468018,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,80,fine-tuned_models,0.0005777337937615812,1.1298828125,1.2482025623321533,0.8969771745835904,0.8984238581012775
AE512_256x128_cnf_week,pruning,80,fine-tuned_models,0.0006756577058695257,1.1298828125,1.2052104473114014,0.8968058968058968,0.8978954140244464
AE512_128x64_cnf_month,pruning,80,fine-tuned_models,0.0008841501548886299,0.5087890625,1.07395601272583,0.9034267912772586,0.9055463652237845
AE512_128x64_cnf_week,pruning,80,fine-tuned_models,0.0010249996557831764,0.5087890625,1.2588691711425781,0.9038340666247643,0.9066032533774468
AE512_64x32_cnf_month,pruning,80,fine-tuned_models,0.0016261341515928507,0.2421875,1.004532814025879,0.9078706528370958,0.9083723922433601
AE512_64x32_cnf_week,pruning,80,fine-tuned_models,0.0018037338741123676,0.2421875,1.1283776760101318,0.9043478260869565,0.9062126642771805
AE512_256x128_cnf_month,pruning,40,base_models,0.0005902386037632823,1.25439453125,1.005995273590088,0.8957203134418324,0.8952072419814355
AE512_256x128_cnf_week,pruning,40,base_models,0.0006455308757722378,1.25439453125,1.2148771286010742,0.8931917551530294,0.8957586618876942
AE512_128x64_cnf_month,pruning,40,base_models,0.0008478387026116252,0.56591796875,1.1865158081054688,0.9053145998778253,0.9059139784946236
AE512_128x64_cnf_week,pruning,40,base_models,0.0010132460156455636,0.56591796875,0.71234130859375,0.8991282689912827,0.9012958367797078
AE512_64x32_cnf_month,pruning,40,base_models,0.0015152307460084558,0.26904296875,1.1342732906341553,0.9088654680719157,0.9105091443801121
AE512_64x32_cnf_week,pruning,40,base_models,0.0017836905317381024,0.26904296875,1.539055347442627,0.9007352941176471,0.9015945225622646
AE512_256x128_cnf_month,pruning,40,pruned_models,0.006367678754031658,0.8779296875,1.2119178771972656,0.7964824120603015,0.8024997702417057
AE512_256x128_cnf_week,pruning,40,pruned_models,0.20911015570163727,0.8779296875,1.2883870601654053,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,40,pruned_models,0.09868238866329193,0.39697265625,1.128488540649414,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,40,pruned_models,0.19904634356498718,0.39697265625,1.3253920078277588,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,40,pruned_models,0.07499703764915466,0.1904296875,1.379882574081421,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning,40,pruned_models,0.13170890510082245,0.1904296875,1.2622590065002441,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,40,fine-tuned_models,0.00075332768028602,0.8779296875,1.1612110137939453,0.9036295369211514,0.9060748093006158
AE512_256x128_cnf_week,pruning,40,fine-tuned_models,0.0008572075166739523,0.8779296875,0.965745210647583,0.8982843137254902,0.8991590846429555
AE512_128x64_cnf_month,pruning,40,fine-tuned_models,0.0013721490977331996,0.39697265625,1.1997296810150146,0.8998133167392657,0.9019161841742487
AE512_128x64_cnf_week,pruning,40,fine-tuned_models,0.0013544161338359118,0.39697265625,1.519670009613037,0.8978328173374613,0.8995726495726495
AE512_64x32_cnf_month,pruning,40,fine-tuned_models,0.0032847432885318995,0.1904296875,1.0231401920318604,0.8941318814277072,0.8939205955334987
AE512_64x32_cnf_week,pruning,40,fine-tuned_models,0.0028037051670253277,0.1904296875,1.0456795692443848,0.8997584541062802,0.8994347945960849
AE512_256x128_cnf_month,pruning,30,base_models,0.0005824497202411294,1.25439453125,1.0142872333526611,0.8998133167392657,0.9019161841742487
AE512_256x128_cnf_week,pruning,30,base_models,0.0006525813369080424,1.25439453125,1.173525333404541,0.8950695322376738,0.8985846889072696
AE512_128x64_cnf_month,pruning,30,base_models,0.0008451446774415672,0.56591796875,1.4363141059875488,0.9069331667707683,0.909153570443893
AE512_128x64_cnf_week,pruning,30,base_models,0.0010171914473176003,0.56591796875,0.9965620040893555,0.8972431077694235,0.899963238672916
AE512_64x32_cnf_month,pruning,30,base_models,0.0015560589963570237,0.26904296875,1.1432716846466064,0.9087523277467412,0.9104861685506846
AE512_64x32_cnf_week,pruning,30,base_models,0.001735133002512157,0.26904296875,0.970806360244751,0.9021538461538462,0.90334068559875
AE512_256x128_cnf_month,pruning,30,pruned_models,0.010999275371432304,0.81689453125,1.4430854320526123,0.688924218335983,0.645758661887694
AE512_256x128_cnf_week,pruning,30,pruned_models,0.2151852548122406,0.81689453125,1.2752573490142822,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,30,pruned_models,0.11295051872730255,0.3681640625,1.3553884029388428,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,30,pruned_models,0.17858991026878357,0.3681640625,1.0305325984954834,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,30,pruned_models,0.05271453782916069,0.17578125,1.128413438796997,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning,30,pruned_models,0.15853384137153625,0.17578125,1.6283659934997559,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,30,fine-tuned_models,0.0009743657428771257,0.81689453125,1.324805736541748,0.9026217228464419,0.9049030419998163
AE512_256x128_cnf_week,pruning,30,fine-tuned_models,0.0011040634708479047,0.81689453125,0.9486238956451416,0.8957816377171216,0.8977116073890268
AE512_128x64_cnf_month,pruning,30,fine-tuned_models,0.002246728865429759,0.3681640625,0.7208178043365479,0.8954854669140383,0.8971601874827682
AE512_128x64_cnf_week,pruning,30,fine-tuned_models,0.0019676147494465113,0.3681640625,1.5277698040008545,0.8982109808760025,0.899641577060932
AE512_64x32_cnf_month,pruning,30,fine-tuned_models,0.004504065960645676,0.17578125,1.2440705299377441,0.8826466916354557,0.8854195386453452
AE512_64x32_cnf_week,pruning,30,fine-tuned_models,0.003726583207026124,0.17578125,1.1403965950012207,0.8928136419001218,0.8931853689918207
AE512_256x128_cnf_month,pruning,20,base_models,0.0005796361365355551,1.25439453125,0.7348470687866211,0.899874843554443,0.9024216524216524
AE512_256x128_cnf_week,pruning,20,base_models,0.0006546410149894655,1.25439453125,1.1726915836334229,0.901443816698054,0.9041907912875654
AE512_128x64_cnf_month,pruning,20,base_models,0.0008835121989250183,0.56591796875,1.2428786754608154,0.9022556390977443,0.9048341145115337
AE512_128x64_cnf_week,pruning,20,base_models,0.00100093730725348,0.56591796875,0.9715592861175537,0.9,0.9024446282510799
AE512_64x32_cnf_month,pruning,20,base_models,0.0015382886631414294,0.26904296875,1.4254319667816162,0.9081885856079405,0.9098887969855711
AE512_64x32_cnf_week,pruning,20,base_models,0.001690369681455195,0.26904296875,0.9042110443115234,0.9021806853582555,0.9043286462641302
AE512_256x128_cnf_month,pruning,20,pruned_models,0.01285486202687025,0.75341796875,1.082543134689331,0.6726266496381439,0.5402536531568789
AE512_256x128_cnf_week,pruning,20,pruned_models,0.22143171727657318,0.75341796875,0.9334068298339844,0.6582278481012658,0.5
AE512_128x64_cnf_month,pruning,20,pruned_models,0.056295741349458694,0.341796875,1.042076826095581,0.6582278481012658,0.5
AE512_128x64_cnf_week,pruning,20,pruned_models,0.19384518265724182,0.341796875,0.9133191108703613,0.6582278481012658,0.5
AE512_64x32_cnf_month,pruning,20,pruned_models,0.11798806488513947,0.16357421875,1.11222243309021,0.6582278481012658,0.5
AE512_64x32_cnf_week,pruning,20,pruned_models,0.13473396003246307,0.16357421875,1.169879674911499,0.6582278481012658,0.5
AE512_256x128_cnf_month,pruning,20,fine-tuned_models,0.0014175083488225937,0.75341796875,1.0410006046295166,0.8993865030674847,0.9003538277731826
AE512_256x128_cnf_week,pruning,20,fine-tuned_models,0.0015980787575244904,0.75341796875,0.7892804145812988,0.9011264080100125,0.9036393713813069
AE512_128x64_cnf_month,pruning,20,fine-tuned_models,0.0030437626410275698,0.341796875,1.0048770904541016,0.8939108600125549,0.8968844775296388
AE512_128x64_cnf_week,pruning,20,fine-tuned_models,0.0031368378549814224,0.341796875,0.7517478466033936,0.8897058823529411,0.8906350519253745
AE512_64x32_cnf_month,pruning,20,fine-tuned_models,0.0061680711805820465,0.16357421875,1.2356476783752441,0.8700564971751412,0.8737478172962044
AE512_64x32_cnf_week,pruning,20,fine-tuned_models,0.005506467539817095,0.16357421875,0.9903461933135986,0.8740648379052369,0.8769184817571914
